_5_digit_ntd_id,_4_digit_ntd_id,agency,reporter_type,organization_type,agency_voms,mode,type_of_service,primary_uza_code,primary_uza_name,primary_uza_area_sq_miles,primary_uza_population,service_area_sq_miles,service_area_population,year,vehicles_operated_at_maximum_service_voms,vehicles_available_for_maximum_service_vams,rail_y_n,fixed_route_y_n,time_period,time_service_begins,time_service_ends,vehicles_passenger_cars_in_operation,actual_vehicles_passenger_car_miles,actual_vehicles_passenger_car_revenue_miles,actual_vehicles_passenger_deadhead_miles,actual_vehicles_passenger_car_hours,actual_vehicles_passenger_car_revenue_hours,actual_vehicles_passenger_car_deadhead_hours,unlinked_passenger_trips_upt,passenger_miles,days_of_service_operated,vehicles_passenger_cars_operated_in_maximum_service,vehicles_passenger_cars_available_for_maximum_service,ada_upt,scheduled_vehicles_passenger_car_revenue_miles,charter_service_hours,school_bus_hours,days_not_operated_due_to_strikes,sponsored_service_upt,trains_in_operation,train_miles,train_revenue_miles,train_deadhead_miles,train_hours,train_revenue_hours,train_deadhead_hours
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,227,277,N,Y,Average Weekday - PM Peak,4:00 PM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,227,277,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,227,277,N,Y,Average Typical Weekday,12:00 AM,12:00 AM,223,31284,26412,4872,2611,2327,284,76233,420043,254,,,,26703,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,227,277,N,Y,Average Typical Saturday,12:00 AM,12:00 AM,104,18637,16493,2144,1510,1397,113,40758,222132,53,,,,16552,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,227,277,N,Y,Average Typical Sunday,12:00 AM,12:00 AM,67,12831,11536,1295,974,907,67,25121,144447,58,,,,11578,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,227,277,N,Y,Annual Total,,,,9678194,8251889,1426305,795633,711705,83928,22980391,126842031,,227,277,,8331264,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,N,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,N,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,N,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,N,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,N,Average Typical Weekday,0:00:00,0:00:00,94,10050,8606,1444,857,753,104,1213,9486,254,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,N,Average Typical Saturday,0:00:00,0:00:00,45,4246,3744,502,382,335,47,483,3444,53,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,N,Average Typical Sunday,0:00:00,0:00:00,35,3305,3008,297,289,253,36,354,2722,58,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,94,106,N,N,Annual Total,,,,2969180,2552763,416417,254729,223688,31041,354310,2749889,,94,106,354310,,0,0,,0,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,Y,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,Y,Average Weekday - Midday,9:00:00,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,Y,Average Weekday - PM Peak,16:00:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,Y,Average Typical Weekday,0:00:00,0:00:00,226,30738,26239,4499,2661,2377,284,78317,443985,254,,,,26346,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,Y,Average Typical Saturday,0:00:00,0:00:00,109,21528,18686,2842,1516,1389,127,43040,253824,53,,,,18736,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,,,N,Y,Average Typical Sunday,0:00:00,0:00:00,75,13846,12301,1545,1044,955,89,27888,171728,58,,,,12330,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",320,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,226,292,N,Y,Annual Total,,,,9784772,8368550,1416222,814745,730540,84205,23791024,136184970,,226,292,,8400014,0,0,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Typical Weekday,0,0,84,5058,4458,600,436,394,42,569,4270,256,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Typical Saturday,0,0,43,3046,2658,388,273,245,28,334,2259,55,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Typical Sunday,0,0,32,2380,2150,230,217,194,23,247,1805,55,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,84,95,N,,Annual Total,,,,1589354,1397766,191588,138322,125030,13292,177470,1316622,,84,95,177470,,0,0,,0,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Weekday - AM Peak,0.25,0.375,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Weekday - Midday,0.375,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Weekday - PM Peak,0.666666667,0.791666667,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Typical Weekday,0,0,226,28345,24143,4202,2438,2194,244,45805,266130,256,,,,24230,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Typical Saturday,0,0,109,19531,17010,2521,1620,1460,160,27420,171102,55,,,,17043,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,,,N,,Average Typical Sunday,0,0,75,14564,12673,1891,1154,1039,115,18714,113218,55,,,,12692,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",313,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,229,254,N,,Annual Total,,,,9289833,7813194,1476639,785461,697327,88134,14263561,83766799,,229,254,,7838271,0,0,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,78,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2014,78,78,N,Y,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,78,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2014,78,78,N,Y,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,78,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2014,78,78,N,Y,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,78,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2014,78,78,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,78,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2014,78,78,N,Y,Average Typical Weekday,5:15:00,2:30:00,31,9769,8365,1404,307,261,46,2217,221344,261,,,,8365,,,0,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,78,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2014,78,78,N,Y,Average Typical Saturday,4:45:00,2:30:00,31,9445,7719,1726,296,243,53,2148,211894,52,,,,7719,,,0,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,78,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2014,78,78,N,Y,Average Typical Sunday,5:15:00,1:30:00,40,11641,9043,2598,366,296,70,2805,281135,52,,,,9043,,,0,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,78,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2014,78,78,N,Y,Annual Total,,,,3646181,3054763,591418,114551,96048,18503,836243,83408292,,78,78,,3054889,26789,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,79,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2015,79,79,N,Y,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,79,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2015,79,79,N,Y,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,79,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2015,79,79,N,Y,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,79,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2015,79,79,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,79,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2015,79,79,N,Y,Average Typical Weekday,5:15:00,2:30:00,33,9176,7980,1196,302,262,40,2200,206793,261,,,,7293,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,79,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2015,79,79,N,Y,Average Typical Saturday,4:45:00,2:30:00,30,8180,7108,1072,269,236,33,2090,196411,52,,,,6854,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,79,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2015,79,79,N,Y,Average Typical Sunday,5:15:00,1:30:00,42,10668,8655,2013,345,289,56,2775,260821,52,,,,7417,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,79,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2015,79,79,N,Y,Annual Total,,,,3365898,2894475,471423,110344,95369,14975,825125,77554327,,79,79,,2638227,27741,0,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,80,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2016,80,80,N,Y,Average Weekday - AM Peak,5:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,80,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2016,80,80,N,Y,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,80,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2016,80,80,N,Y,Average Weekday - PM Peak,,2:30:00,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,80,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2016,80,80,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,80,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2016,80,80,N,Y,Average Typical Weekday,5:15:00,2:30:00,33,9151,8122,1029,312,276,36,2188,204478,261,,,,6756,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,80,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2016,80,80,N,Y,Average Typical Saturday,4:45:00,2:30:00,31,8060,7048,1012,273,241,32,2053,191800,52,,,,6443,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,80,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2016,80,80,N,Y,Average Typical Sunday,5:15:00,1:30:00,41,10327,8523,1804,345,294,51,2701,252418,52,,,,6923,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,80,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2016,80,80,N,Y,Annual Total,,,,3335239,2921344,413895,113282,99605,13677,815893,76263570,,80,80,,2451622,34303,0,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2017,83,83,N,Y,Average Weekday - AM Peak,5:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2017,83,83,N,Y,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2017,83,83,N,Y,Average Weekday - PM Peak,,2:30:00,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2017,83,83,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2017,83,83,N,Y,Average Typical Weekday,5:15:00,2:30:00,33,9276,8171,1105,315,277,38,2170,199599,259,,,,7344,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2017,83,83,N,Y,Average Typical Saturday,4:45:00,2:30:00,31,8261,7087,1174,278,242,36,2027,186463,52,,,,6963,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2017,83,83,N,Y,Average Typical Sunday,5:15:00,1:30:00,41,10496,8565,1931,348,293,55,2663,244953,53,,,,7821,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2017,83,83,N,Y,Annual Total,,,,3387048,2938334,448714,114478,99786,14692,809019,74329400,,83,83,,2678209,28047,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,85,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2018,85,85,N,Y,Average Weekday - AM Peak,5:15 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,85,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2018,85,85,N,Y,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,85,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2018,85,85,N,Y,Average Weekday - PM Peak,,2:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,85,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2018,85,85,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,85,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2018,85,85,N,Y,Average Typical Weekday,5:15 AM,2:30 AM,33,9070,7929,1141,308,269,39,2129,198726,261,,,,7449,,,0,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,85,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2018,85,85,N,Y,Average Typical Saturday,4:45 AM,2:30 AM,31,8178,6996,1182,276,239,37,1994,180001,52,,,,6896,,,0,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,85,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2018,85,85,N,Y,Average Typical Sunday,5:15 AM,1:30 AM,41,10303,8416,1887,344,290,54,2658,245106,52,,,,7848,,,0,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,85,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2018,85,85,N,Y,Annual Total,,,,3319264,2862942,456322,112389,97462,14927,795411,73791820,,85,85,,2703419,26945,0,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2019,,,N,Y,Average Weekday - AM Peak,5:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2019,,,N,Y,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2019,,,N,Y,Average Weekday - PM Peak,,2:30:00,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2019,,,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2019,,,N,Y,Average Typical Weekday,5:00:00,2:30:00,33,9515,8184,1331,321,277,44,2110,198972,261,,,,8463,,,0,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2019,,,N,Y,Average Typical Saturday,5:15:00,2:30:00,31,8173,7056,1117,274,240,34,1974,180796,52,,,,7842,,,0,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2019,,,N,Y,Average Typical Sunday,5:25:00,2:00:00,42,10331,8662,1669,355,298,57,2694,251551,52,,,,8788,,,0,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,83,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2019,83,83,N,Y,Annual Total,,,,3445680,2953356,492324,116491,100409,16082,793534,74435077,,83,83,,3073687,32282,0,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,43,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2020,,,N,,Average Weekday - AM Peak,0.208333333,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,43,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2020,,,N,,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,43,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2020,,,N,,Average Weekday - PM Peak,,0.104166667,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,43,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2020,,,N,,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,43,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2020,,,N,,Average Typical Weekday,0.208333333,0.104166667,30,6049,4868,1181,193,167,26,791,65090,262,,,,7589,,,0,,,,,,,,
20217,20217,"Hampton Jitney, Inc.",Full Reporter,Private-For-Profit Corporation,43,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2020,,,N,,Average Typical Saturday,0.21875,0.104166667,20,4583,3699,884,144,127,17,664,50013,52,,,,6510,,,0,,,,,,,,
